date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"3:00 PM +03 on July 02, 2016",43,1003,16,21,14.8,360,-9999,-9999,Clear
"4:00 PM +03 on July 02, 2016",42,1003,18,25,9.3,330,-9999,-9999,Clear
"5:00 PM +03 on July 02, 2016",41,1003,19,28,11.1,360,-9999,9,Unknown
"6:00 PM +03 on July 02, 2016",39,1001,20,24,7.4,330,-9999,9,Haze
"6:00 PM +03 on July 02, 2016",39,1003,20,33,7.4,330,-9999,9,Unknown
"7:00 PM +03 on July 02, 2016",38,1004,21,37,11.1,360,-9999,9,Clear
"8:00 PM +03 on July 02, 2016",37,1004,21,39,7.4,330,-9999,9,Clear
"9:00 PM +03 on July 02, 2016",36,1003,20,28,3.7,300,-9999,10,Clear
"9:00 PM +03 on July 02, 2016",36,1005,20,39,3.7,300,-9999,-9999,Clear
"10:00 PM +03 on July 02, 2016",36,1005,20,39,3.7,360,-9999,-9999,Clear
"11:00 PM +03 on July 02, 2016",36,1005,21,41,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 03, 2016",35,1003,21,33,0,0,-9999,10,Clear
"12:00 AM +03 on July 03, 2016",35,1005,21,44,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 03, 2016",32,1004,21,52,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 03, 2016",32,1003,21,42,0,0,-9999,10,Clear
"10:00 AM +03 on July 03, 2016",38,1005,17,29,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 03, 2016",39,1005,18,29,3.7,360,-9999,-9999,Clear
"12:00 PM +03 on July 03, 2016",40,1002,19,20,3.7,330,-9999,10,Clear
"12:00 PM +03 on July 03, 2016",40,1005,19,29,3.7,330,-9999,-9999,Clear
"1:00 PM +03 on July 03, 2016",41,1004,20,30,3.7,340,-9999,-9999,Clear
"2:00 PM +03 on July 03, 2016",42,1004,20,28,7.4,360,-9999,-9999,Clear
"3:00 PM +03 on July 03, 2016",42,1001,21,21,3.7,300,-9999,10,Clear
"3:00 PM +03 on July 03, 2016",42,1003,21,30,3.7,300,-9999,-9999,Clear
"4:00 PM +03 on July 03, 2016",42,1003,21,30,3.7,270,-9999,-9999,Clear
"5:00 PM +03 on July 03, 2016",42,1003,20,28,3.7,360,-9999,-9999,Clear
"6:00 PM +03 on July 03, 2016",40,1001,19,21,13,30,-9999,10,Clear
"6:00 PM +03 on July 03, 2016",40,1003,19,29,13,30,-9999,-9999,Clear
"7:00 PM +03 on July 03, 2016",39,1003,19,31,3.7,330,-9999,-9999,Clear
"8:00 PM +03 on July 03, 2016",37,1004,20,37,0,0,-9999,-9999,Clear
"9:00 PM +03 on July 03, 2016",36,1002,20,28,0,0,-9999,10,Clear
"9:00 PM +03 on July 03, 2016",36,1004,20,39,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 03, 2016",35,1005,19,39,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 03, 2016",35,1005,22,47,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 04, 2016",34,1002,21,39,0,0,-9999,10,Clear
"12:00 AM +03 on July 04, 2016",34,1004,21,46,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 04, 2016",32,1002,17,30,0,0,-9999,10,Clear
"3:00 AM +03 on July 04, 2016",32,1003,17,40,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 04, 2016",30,1003,14,37,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 04, 2016",35,1003,17,26,0,0,-9999,10,Clear
"9:00 AM +03 on July 04, 2016",35,1005,17,34,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 04, 2016",37,1005,17,30,3.7,260,-9999,-9999,Clear
"11:00 AM +03 on July 04, 2016",38,1005,20,35,7.4,330,-9999,-9999,Clear
"12:00 PM +03 on July 04, 2016",39,1002,20,23,7.4,330,-9999,10,Clear
"12:00 PM +03 on July 04, 2016",39,1005,20,33,7.4,330,-9999,-9999,Clear
"1:00 PM +03 on July 04, 2016",40,1004,18,27,3.7,300,-9999,-9999,Clear
"2:00 PM +03 on July 04, 2016",41,1003,19,28,5.6,360,-9999,-9999,Clear
"3:00 PM +03 on July 04, 2016",42,1001,19,18,7.4,10,-9999,10,Clear
"3:00 PM +03 on July 04, 2016",42,1003,19,26,7.4,10,-9999,-9999,Clear
"4:00 PM +03 on July 04, 2016",42,1003,18,25,3.7,350,-9999,-9999,Clear
"5:00 PM +03 on July 04, 2016",41,1003,18,26,3.7,300,-9999,-9999,Clear
"6:00 PM +03 on July 04, 2016",40,1001,18,19,7.4,330,-9999,10,Clear
"6:00 PM +03 on July 04, 2016",40,1003,18,27,7.4,330,-9999,-9999,Clear
"7:00 PM +03 on July 04, 2016",38,1003,18,31,5.6,360,-9999,-9999,Clear
"8:00 PM +03 on July 04, 2016",36,1004,20,39,3.7,300,-9999,-9999,Clear
"9:00 PM +03 on July 04, 2016",36,1002,21,33,3.7,330,-9999,10,Clear
"9:00 PM +03 on July 04, 2016",36,1004,21,41,3.7,330,-9999,-9999,Clear
"10:00 PM +03 on July 04, 2016",35,1004,21,44,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 04, 2016",34,1005,21,46,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 05, 2016",33,1002,21,39,0,0,-9999,10,Clear
"12:00 AM +03 on July 05, 2016",33,1004,21,49,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 05, 2016",32,1002,19,37,0,0,-9999,10,Clear
"6:00 AM +03 on July 05, 2016",29,1002,20,47,0,0,-9999,10,Clear
"9:00 AM +03 on July 05, 2016",34,1003,16,24,0,0,-9999,10,Clear
"9:00 AM +03 on July 05, 2016",34,1005,16,34,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 05, 2016",38,1005,16,27,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 05, 2016",40,1005,16,24,3.7,360,-9999,-9999,Clear
"12:00 PM +03 on July 05, 2016",40,1002,17,17,3.7,10,-9999,10,Clear
"12:00 PM +03 on July 05, 2016",40,1005,17,26,3.7,10,-9999,-9999,Clear
"1:00 PM +03 on July 05, 2016",41,1004,17,24,3.7,330,-9999,-9999,Clear
"2:00 PM +03 on July 05, 2016",42,1003,16,22,3.7,330,-9999,-9999,Clear
"3:00 PM +03 on July 05, 2016",42,1000,17,15,3.7,300,-9999,10,Clear
"3:00 PM +03 on July 05, 2016",42,1002,17,23,3.7,300,-9999,-9999,Clear
"4:00 PM +03 on July 05, 2016",42,1002,17,23,3.7,300,-9999,-9999,Clear
"5:00 PM +03 on July 05, 2016",40,1002,17,26,11.1,280,-9999,-9999,Clear
"6:00 PM +03 on July 05, 2016",40,1000,18,20,7.4,260,-9999,10,Clear
"6:00 PM +03 on July 05, 2016",40,1002,18,27,7.4,260,-9999,-9999,Clear
"7:00 PM +03 on July 05, 2016",39,1003,17,27,3.7,180,-9999,-9999,Clear
"8:00 PM +03 on July 05, 2016",37,1003,17,30,0,0,-9999,-9999,Clear
"9:00 PM +03 on July 05, 2016",36,1002,18,26,0,0,-9999,10,Clear
"9:00 PM +03 on July 05, 2016",36,1004,18,34,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 05, 2016",36,1004,19,37,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 05, 2016",35,1004,19,39,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 06, 2016",34,1001,19,30,0,0,-9999,10,Clear
"12:00 AM +03 on July 06, 2016",34,1003,19,41,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 06, 2016",34,1002,19,33,0,0,-9999,10,Clear
"3:00 AM +03 on July 06, 2016",30,1003,11,31,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 06, 2016",32,1002,18,33,0,0,-9999,10,Clear
"6:00 AM +03 on July 06, 2016",32,1004,18,43,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 06, 2016",36,1002,21,33,0,0,-9999,10,Clear
"9:00 AM +03 on July 06, 2016",36,1004,21,41,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 06, 2016",38,1004,19,33,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 06, 2016",39,1004,19,31,0,0,-9999,-9999,Clear
"12:00 PM +03 on July 06, 2016",41,1002,18,18,3.7,270,-9999,10,Clear
"12:00 PM +03 on July 06, 2016",41,1004,18,26,3.7,270,-9999,-9999,Clear
"1:00 PM +03 on July 06, 2016",42,1004,17,23,3.7,300,-9999,-9999,Clear
"2:00 PM +03 on July 06, 2016",43,1003,19,25,3.7,300,-9999,-9999,Clear
"3:00 PM +03 on July 06, 2016",43,1000,19,17,3.7,180,-9999,10,Clear
"3:00 PM +03 on July 06, 2016",43,1003,19,25,3.7,180,-9999,-9999,Clear
"4:00 PM +03 on July 06, 2016",43,1002,19,25,3.7,180,-9999,-9999,Clear
"5:00 PM +03 on July 06, 2016",42,1002,20,28,7.4,260,-9999,-9999,Clear
"6:00 PM +03 on July 06, 2016",41,1001,17,16,7.4,240,-9999,10,Clear
"6:00 PM +03 on July 06, 2016",41,1003,17,24,7.4,240,-9999,-9999,Clear
"7:00 PM +03 on July 06, 2016",39,1003,17,27,3.7,210,-9999,-9999,Clear
"8:00 PM +03 on July 06, 2016",38,1004,18,31,0,0,-9999,-9999,Clear
"9:00 PM +03 on July 06, 2016",36,1002,19,27,0,0,-9999,10,Clear
"9:00 PM +03 on July 06, 2016",36,1004,19,37,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 06, 2016",35,1004,19,39,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 06, 2016",35,1005,18,36,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 07, 2016",34,1003,18,29,0,0,-9999,10,Clear
"12:00 AM +03 on July 07, 2016",34,1005,18,38,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 07, 2016",30,1002,11,21,0,0,-9999,10,Clear
"6:00 AM +03 on July 07, 2016",30,1001,10,19,0,0,-9999,10,Clear
"6:00 AM +03 on July 07, 2016",30,1003,10,29,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 07, 2016",38,1003,16,19,0,0,-9999,10,Clear
"9:00 AM +03 on July 07, 2016",38,1005,16,27,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 07, 2016",40,1005,15,23,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 07, 2016",41,1005,16,23,7.4,180,-9999,-9999,Clear
"12:00 PM +03 on July 07, 2016",42,1002,13,11,3.7,240,-9999,10,Clear
"12:00 PM +03 on July 07, 2016",42,1005,13,18,3.7,240,-9999,-9999,Clear
"1:00 PM +03 on July 07, 2016",42,1004,16,22,0,0,-9999,-9999,Clear
"2:00 PM +03 on July 07, 2016",43,1004,17,22,7.4,180,-9999,10,Partly Cloudy
"3:00 PM +03 on July 07, 2016",43,1001,20,18,14.8,240,-9999,10,Scattered Clouds
"3:00 PM +03 on July 07, 2016",43,1003,20,27,14.8,240,-9999,10,Partly Cloudy
"4:00 PM +03 on July 07, 2016",42,1003,20,28,7.4,240,-9999,-9999,Clear
"5:00 PM +03 on July 07, 2016",41,1003,20,30,3.7,270,-9999,-9999,Clear
"6:00 PM +03 on July 07, 2016",40,1001,22,26,7.4,240,-9999,10,Clear
"6:00 PM +03 on July 07, 2016",40,1003,22,35,7.4,240,-9999,-9999,Clear
"7:00 PM +03 on July 07, 2016",39,1004,22,37,3.7,360,-9999,-9999,Clear
"8:00 PM +03 on July 07, 2016",38,1004,22,39,3.7,330,-9999,-9999,Clear
"9:00 PM +03 on July 07, 2016",37,1003,23,36,0,330,-9999,10,Clear
"9:00 PM +03 on July 07, 2016",37,1005,23,44,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 07, 2016",37,1005,23,44,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 07, 2016",36,1006,22,44,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 08, 2016",36,1003,22,36,0,0,-9999,10,Clear
"12:00 AM +03 on July 08, 2016",36,1005,22,44,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 08, 2016",33,1006,13,29,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 08, 2016",33,1004,13,20,0,0,-9999,10,Clear
"10:00 AM +03 on July 08, 2016",42,1006,20,28,3.7,210,-9999,-9999,Clear
"12:00 PM +03 on July 08, 2016",43,1003,20,19,7.4,200,-9999,10,Clear
"12:00 PM +03 on July 08, 2016",43,1006,20,27,7.4,200,-9999,-9999,Clear
"1:00 PM +03 on July 08, 2016",43,1005,20,27,14.8,180,-9999,-9999,Clear
"2:00 PM +03 on July 08, 2016",43,1005,21,28,18.5,200,-9999,-9999,Clear
"3:00 PM +03 on July 08, 2016",43,1002,22,21,14.8,210,-9999,10,Scattered Clouds
"3:00 PM +03 on July 08, 2016",43,1004,22,30,14.8,210,-9999,-9999,Clear
"4:00 PM +03 on July 08, 2016",42,1004,22,32,3.7,300,-9999,-9999,Clear
"5:00 PM +03 on July 08, 2016",42,1004,23,34,9.3,200,-9999,-9999,Clear
"6:00 PM +03 on July 08, 2016",41,1002,19,19,11.1,240,-9999,10,Scattered Clouds
"6:00 PM +03 on July 08, 2016",41,1004,19,28,11.1,240,-9999,-9999,Clear
"7:00 PM +03 on July 08, 2016",40,1005,21,33,3.7,360,-9999,-9999,Clear
"8:00 PM +03 on July 08, 2016",38,1006,21,37,0,0,-9999,-9999,Clear
"9:00 PM +03 on July 08, 2016",38,1004,21,28,0,0,-9999,10,Clear
"10:00 PM +03 on July 08, 2016",37,1006,19,35,3.7,330,-9999,-9999,Clear
"11:00 PM +03 on July 08, 2016",37,1006,18,32,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 09, 2016",36,1004,19,26,0,0,-9999,10,Partly Cloudy
"12:00 AM +03 on July 09, 2016",37,1006,19,35,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 09, 2016",35,1004,14,19,0,0,-9999,10,Clear
"3:00 AM +03 on July 09, 2016",35,1005,14,28,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 09, 2016",33,1003,20,37,0,0,-9999,10,Clear
"6:00 AM +03 on July 09, 2016",33,1005,20,46,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 09, 2016",37,1004,23,36,0,0,-9999,10,Clear
"9:00 AM +03 on July 09, 2016",37,1006,23,44,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 09, 2016",39,1006,22,37,7.4,240,-9999,-9999,Clear
"11:00 AM +03 on July 09, 2016",40,1006,21,33,11.1,240,-9999,-9999,Clear
"12:00 PM +03 on July 09, 2016",41,1003,22,24,11.1,240,-9999,10,Clear
"12:00 PM +03 on July 09, 2016",41,1006,22,33,11.1,240,-9999,-9999,Clear
"1:00 PM +03 on July 09, 2016",42,1005,23,34,11.1,280,-9999,-9999,Clear
"2:00 PM +03 on July 09, 2016",43,1005,23,32,14.8,330,-9999,-9999,Clear
"3:00 PM +03 on July 09, 2016",44,1002,24,25,11.1,30,-9999,10,Scattered Clouds
"3:00 PM +03 on July 09, 2016",44,1004,24,32,11.1,30,-9999,-9999,Clear
"4:00 PM +03 on July 09, 2016",43,1004,23,32,14.8,330,-9999,-9999,Clear
"5:00 PM +03 on July 09, 2016",42,1004,22,32,18.5,360,-9999,-9999,Clear
"6:00 PM +03 on July 09, 2016",40,1002,21,24,11.1,0,-9999,10,Scattered Clouds
"6:00 PM +03 on July 09, 2016",40,1004,21,33,11.1,360,-9999,-9999,Clear
"7:00 PM +03 on July 09, 2016",39,1005,20,33,7.4,340,-9999,-9999,Clear
"8:00 PM +03 on July 09, 2016",38,1005,21,37,3.7,320,-9999,-9999,Clear
"9:00 PM +03 on July 09, 2016",37,1004,20,27,3.7,350,-9999,10,Clear
"9:00 PM +03 on July 09, 2016",37,1006,20,37,3.7,350,-9999,-9999,Clear
"10:00 PM +03 on July 09, 2016",37,1006,20,37,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 09, 2016",36,1006,22,44,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 10, 2016",36,1003,22,34,0,0,-9999,10,Clear
"12:00 AM +03 on July 10, 2016",36,1005,22,44,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 10, 2016",35,1002,21,34,0,0,-9999,10,Clear
"9:00 AM +03 on July 10, 2016",35,1004,23,40,0,0,-9999,10,Clear
"9:00 AM +03 on July 10, 2016",35,1006,23,49,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 10, 2016",38,1006,24,44,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 10, 2016",40,1006,25,42,0,0,-9999,-9999,Clear
"12:00 PM +03 on July 10, 2016",42,1003,22,24,7.4,330,-9999,10,Clear
"12:00 PM +03 on July 10, 2016",42,1005,22,32,7.4,330,-9999,-9999,Clear
"1:00 PM +03 on July 10, 2016",43,1005,20,27,5.6,330,-9999,-9999,Clear
"2:00 PM +03 on July 10, 2016",44,1004,20,25,7.4,330,-9999,-9999,Clear
"3:00 PM +03 on July 10, 2016",44,1001,20,17,7.4,0,-9999,10,Partly Cloudy
"3:00 PM +03 on July 10, 2016",44,1003,20,25,7.4,360,-9999,-9999,Clear
"4:00 PM +03 on July 10, 2016",43,1004,21,28,3.7,10,-9999,10,Scattered Clouds
"5:00 PM +03 on July 10, 2016",41,1004,19,28,11.1,300,-9999,10,Scattered Clouds
"6:00 PM +03 on July 10, 2016",40,1002,21,24,11.1,330,-9999,10,Partly Cloudy
"6:00 PM +03 on July 10, 2016",40,1004,21,33,11.1,330,-9999,10,Scattered Clouds
"7:00 PM +03 on July 10, 2016",39,1004,18,29,14.8,330,-9999,10,Scattered Clouds
"8:00 PM +03 on July 10, 2016",38,1005,21,37,3.7,330,-9999,10,Scattered Clouds
"9:00 PM +03 on July 10, 2016",37,1003,20,27,0,330,-9999,10,Scattered Clouds
"9:00 PM +03 on July 10, 2016",37,1005,20,37,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 10, 2016",37,1005,21,39,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 10, 2016",35,1005,21,44,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 11, 2016",35,1002,21,33,0,0,-9999,10,Clear
"12:00 AM +03 on July 11, 2016",35,1004,21,44,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 11, 2016",34,1003,20,33,0,0,-9999,10,Clear
"3:00 AM +03 on July 11, 2016",34,1005,20,44,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 11, 2016",33,1005,21,49,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 11, 2016",37,1003,21,31,0,0,-9999,10,Clear
"9:00 AM +03 on July 11, 2016",37,1005,21,39,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 11, 2016",39,1005,21,35,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 11, 2016",40,1005,23,38,0,0,-9999,-9999,Clear
"12:00 PM +03 on July 11, 2016",41,1002,23,26,3.7,30,-9999,10,Clear
"12:00 PM +03 on July 11, 2016",41,1004,23,36,3.7,30,-9999,-9999,Clear
"1:00 PM +03 on July 11, 2016",43,1004,22,30,3.7,330,-9999,-9999,Clear
"2:00 PM +03 on July 11, 2016",44,1003,24,32,3.7,360,-9999,-9999,Clear
"3:00 PM +03 on July 11, 2016",44,1000,23,22,3.7,0,-9999,10,Clear
"3:00 PM +03 on July 11, 2016",44,1003,23,30,3.7,360,-9999,-9999,Clear
"4:00 PM +03 on July 11, 2016",44,1002,23,30,3.7,330,-9999,-9999,Clear
"5:00 PM +03 on July 11, 2016",43,1003,23,32,3.7,330,-9999,-9999,Clear
"6:00 PM +03 on July 11, 2016",41,1001,20,21,7.4,330,-9999,10,Partly Cloudy
"6:00 PM +03 on July 11, 2016",41,1003,20,30,7.4,330,-9999,-9999,Clear
"7:00 PM +03 on July 11, 2016",40,1003,19,29,3.7,330,-9999,-9999,Clear
"8:00 PM +03 on July 11, 2016",38,1004,21,37,7.4,330,-9999,-9999,Clear
"9:00 PM +03 on July 11, 2016",37,1003,20,27,7.4,10,-9999,10,Clear
"9:00 PM +03 on July 11, 2016",37,1005,20,37,7.4,10,-9999,-9999,Clear
"10:00 PM +03 on July 11, 2016",37,1005,20,37,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 11, 2016",36,1005,19,37,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 12, 2016",36,1003,20,29,0,0,-9999,10,Clear
"12:00 AM +03 on July 12, 2016",36,1005,20,39,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 12, 2016",33,1003,14,21,0,0,-9999,10,Clear
"3:00 AM +03 on July 12, 2016",33,1004,14,31,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 12, 2016",32,1005,13,31,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 12, 2016",37,1004,20,27,7.4,330,-9999,10,Clear
"9:00 AM +03 on July 12, 2016",37,1006,20,37,7.4,330,-9999,-9999,Clear
"10:00 AM +03 on July 12, 2016",39,1006,18,29,3.7,330,-9999,-9999,Clear
"11:00 AM +03 on July 12, 2016",40,1006,15,23,0,0,-9999,-9999,Clear
"12:00 PM +03 on July 12, 2016",42,1003,18,17,7.4,0,-9999,10,Clear
"12:00 PM +03 on July 12, 2016",42,1005,18,25,7.4,360,-9999,-9999,Clear
"1:00 PM +03 on July 12, 2016",43,1005,18,23,11.1,330,-9999,10,Partly Cloudy
"2:00 PM +03 on July 12, 2016",44,1004,19,24,7.4,360,-9999,-9999,Clear
"3:00 PM +03 on July 12, 2016",44,1001,19,16,7.4,300,-9999,10,Scattered Clouds
"3:00 PM +03 on July 12, 2016",44,1003,19,24,7.4,300,-9999,10,Partly Cloudy
"4:00 PM +03 on July 12, 2016",44,1003,18,22,7.4,330,-9999,10,Partly Cloudy
"5:00 PM +03 on July 12, 2016",42,1003,18,25,0,0,-9999,-9999,Clear
"6:00 PM +03 on July 12, 2016",42,1002,18,17,3.7,330,-9999,10,Clear
"6:00 PM +03 on July 12, 2016",42,1004,18,25,3.7,330,-9999,-9999,Clear
"7:00 PM +03 on July 12, 2016",40,1004,18,27,3.7,300,-9999,-9999,Clear
"8:00 PM +03 on July 12, 2016",40,1004,18,27,3.7,300,-9999,-9999,Clear
"9:00 PM +03 on July 12, 2016",38,1004,17,20,3.7,330,-9999,10,Clear
"9:00 PM +03 on July 12, 2016",38,1006,17,29,3.7,330,-9999,-9999,Clear
"10:00 PM +03 on July 12, 2016",37,1006,20,37,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 12, 2016",37,1006,20,37,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 13, 2016",37,1003,19,26,0,0,-9999,10,Clear
"12:00 AM +03 on July 13, 2016",37,1005,19,35,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 13, 2016",33,1003,20,36,0,0,-9999,10,Clear
"6:00 AM +03 on July 13, 2016",32,1003,21,42,0,0,-9999,10,Clear
"9:00 AM +03 on July 13, 2016",37,1004,18,23,0,0,-9999,10,Scattered Clouds
"9:00 AM +03 on July 13, 2016",37,1006,18,32,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 13, 2016",39,1006,17,27,3.7,10,-9999,-9999,Clear
"11:00 AM +03 on July 13, 2016",41,1006,18,26,3.7,330,-9999,-9999,Clear
"12:00 PM +03 on July 13, 2016",42,1003,18,16,3.7,0,-9999,10,Clear
"12:00 PM +03 on July 13, 2016",42,1005,18,25,3.7,360,-9999,-9999,Clear
"1:00 PM +03 on July 13, 2016",43,1005,17,22,3.7,360,-9999,-9999,Clear
"3:00 PM +03 on July 13, 2016",44,1001,17,13,3.7,0,-9999,10,Clear
"3:00 PM +03 on July 13, 2016",44,1003,17,21,3.7,360,-9999,-9999,Clear
"4:00 PM +03 on July 13, 2016",43,1003,17,22,7.4,300,-9999,-9999,Clear
"5:00 PM +03 on July 13, 2016",42,1003,18,25,7.4,240,-9999,-9999,Clear
"6:00 PM +03 on July 13, 2016",42,1001,18,17,14.8,240,-9999,10,Clear
"6:00 PM +03 on July 13, 2016",42,1003,18,25,14.8,240,-9999,-9999,Clear
"8:00 PM +03 on July 13, 2016",38,1004,20,35,3.7,360,-9999,-9999,Clear
"9:00 PM +03 on July 13, 2016",38,1002,18,22,3.7,330,-9999,10,Clear
"9:00 PM +03 on July 13, 2016",38,1005,18,31,3.7,330,-9999,-9999,Clear
"10:00 PM +03 on July 13, 2016",37,1005,19,35,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 13, 2016",36,1004,19,37,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 14, 2016",35,1002,19,28,0,0,-9999,10,Clear
"12:00 AM +03 on July 14, 2016",35,1004,19,39,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 14, 2016",33,1002,20,36,0,0,-9999,10,Clear
"6:00 AM +03 on July 14, 2016",32,1002,21,42,0,0,-9999,10,Clear
"9:00 AM +03 on July 14, 2016",36,1003,21,32,0,0,-9999,10,Clear
"9:00 AM +03 on July 14, 2016",36,1005,21,41,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 14, 2016",38,1005,22,39,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 14, 2016",40,1005,22,35,3.7,300,-9999,-9999,Clear
"12:00 PM +03 on July 14, 2016",41,1002,22,24,3.7,330,-9999,10,Clear
"12:00 PM +03 on July 14, 2016",41,1004,22,33,3.7,330,-9999,-9999,Clear
"1:00 PM +03 on July 14, 2016",42,1004,23,34,7.4,330,-9999,-9999,Clear
"2:00 PM +03 on July 14, 2016",42,1003,24,36,3.7,260,-9999,-9999,Clear
"3:00 PM +03 on July 14, 2016",43,1000,23,24,3.7,0,-9999,10,Clear
"3:00 PM +03 on July 14, 2016",43,1003,23,32,3.7,360,-9999,-9999,Clear
"4:00 PM +03 on July 14, 2016",42,1003,23,34,3.7,360,-9999,-9999,Clear
"5:00 PM +03 on July 14, 2016",43,1002,23,32,3.7,360,-9999,-9999,Clear
"6:00 PM +03 on July 14, 2016",42,1000,22,24,7.4,320,-9999,10,Clear
"6:00 PM +03 on July 14, 2016",42,1002,22,32,7.4,320,-9999,-9999,Clear
"7:00 PM +03 on July 14, 2016",40,1003,20,31,3.7,300,-9999,-9999,Clear
"8:00 PM +03 on July 14, 2016",38,1004,21,37,3.7,360,-9999,-9999,Clear
"9:00 PM +03 on July 14, 2016",37,1002,22,32,0,360,-9999,10,Clear
"9:00 PM +03 on July 14, 2016",37,1004,22,42,0,0,-9999,-9999,Clear
"10:00 PM +03 on July 14, 2016",37,1005,21,39,0,0,-9999,-9999,Clear
"11:00 PM +03 on July 14, 2016",36,1004,22,44,0,0,-9999,-9999,Clear
"12:00 AM +03 on July 15, 2016",35,1002,22,37,0,0,-9999,10,Partly Cloudy
"12:00 AM +03 on July 15, 2016",35,1004,22,47,0,0,-9999,-9999,Clear
"3:00 AM +03 on July 15, 2016",34,1002,21,37,0,0,-9999,10,Clear
"3:00 AM +03 on July 15, 2016",34,1004,21,46,0,0,-9999,-9999,Clear
"6:00 AM +03 on July 15, 2016",33,1005,23,55,0,0,-9999,-9999,Clear
"9:00 AM +03 on July 15, 2016",33,1004,26,60,0,0,-9999,10,Partly Cloudy
"9:00 AM +03 on July 15, 2016",33,1006,26,66,0,0,-9999,-9999,Clear
"10:00 AM +03 on July 15, 2016",34,1006,26,63,0,0,-9999,-9999,Clear
"11:00 AM +03 on July 15, 2016",38,1006,23,42,3.7,360,-9999,-9999,Clear
"12:00 PM +03 on July 15, 2016",41,1004,26,35,3.7,270,-9999,10,Clear
"12:00 PM +03 on July 15, 2016",41,1006,26,43,3.7,270,-9999,-9999,Clear
"1:00 PM +03 on July 15, 2016",42,1005,25,38,3.7,360,-9999,-9999,Clear
