date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"9:00 PM AEST on June 22, 2017",14,1024,11,76,7.4,250,-9999,25,Partly Cloudy
"9:00 PM AEST on June 22, 2017",14,1024,11,82,7.4,250,-9999,-9999,Clear
"10:00 PM AEST on June 22, 2017",14,1024,11,78,7.4,0,-9999,-9999,Clear
"10:00 PM AEST on June 22, 2017",14,1023,11,82,7.4,360,-9999,-9999,Clear
"10:30 PM AEST on June 22, 2017",14,1023,11,82,11.1,330,-9999,-9999,Clear
"11:00 PM AEST on June 22, 2017",13,1024,11,83,13,310,-9999,-9999,Clear
"11:00 PM AEST on June 22, 2017",13,1023,11,88,13,310,-9999,-9999,Clear
"12:00 AM AEST on June 23, 2017",13,1022,10,81,9.3,350,-9999,16,Haze
"12:00 AM AEST on June 23, 2017",13,1022,11,88,9.3,350,-9999,-9999,Clear
"1:00 AM AEST on June 23, 2017",11,1022,10,89,13,310,-9999,-9999,Clear
"1:00 AM AEST on June 23, 2017",11,1022,10,94,13,310,-9999,-9999,Clear
"1:30 AM AEST on June 23, 2017",11,1022,10,94,11.1,310,-9999,-9999,Clear
"2:00 AM AEST on June 23, 2017",10,1022,10,92,13,300,-9999,-9999,Clear
"2:00 AM AEST on June 23, 2017",11,1021,10,94,13,300,-9999,-9999,Clear
"2:30 AM AEST on June 23, 2017",11,1021,10,94,13,330,-9999,-9999,Clear
"3:00 AM AEST on June 23, 2017",10,1021,9,96,13,340,-9999,14,Haze
"3:00 AM AEST on June 23, 2017",10,1021,9,94,13,340,-9999,-9999,Clear
"4:00 AM AEST on June 23, 2017",9,1021,9,97,16.7,330,-9999,-9999,Clear
"4:00 AM AEST on June 23, 2017",9,1021,9,100,16.7,330,-9999,-9999,Clear
"4:30 AM AEST on June 23, 2017",9,1020,9,100,18.5,330,-9999,-9999,Clear
"5:00 AM AEST on June 23, 2017",9,1021,8,95,20.4,320,-9999,-9999,Clear
"5:00 AM AEST on June 23, 2017",9,1020,8,93,20.4,320,-9999,-9999,Clear
"5:30 AM AEST on June 23, 2017",10,1020,8,87,16.7,320,-9999,-9999,Clear
"6:00 AM AEST on June 23, 2017",10,1021,9,89,18.5,310,-9999,18,Haze
"6:00 AM AEST on June 23, 2017",10,1020,9,94,18.5,310,-9999,10,Mostly Cloudy
"6:30 AM AEST on June 23, 2017",11,1020,9,88,14.8,310,-9999,10,Mostly Cloudy
"7:00 AM AEST on June 23, 2017",10,1021,8,84,13,300,-9999,10,Mostly Cloudy
"7:00 AM AEST on June 23, 2017",10,1020,8,87,13,300,-9999,10,Mostly Cloudy
"7:30 AM AEST on June 23, 2017",10,1021,8,87,11.1,310,-9999,10,Mostly Cloudy
"8:00 AM AEST on June 23, 2017",11,1021,8,80,14.8,320,-9999,10,Mostly Cloudy
"8:00 AM AEST on June 23, 2017",11,1020,8,82,14.8,320,-9999,10,Mostly Cloudy
"8:30 AM AEST on June 23, 2017",11,1020,9,88,16.7,320,-9999,10,Mostly Cloudy
"9:00 AM AEST on June 23, 2017",11,1021,8,76,13,310,-9999,18,Haze
"9:00 AM AEST on June 23, 2017",11,1020,8,82,13,310,-9999,10,Mostly Cloudy
"9:30 AM AEST on June 23, 2017",12,1021,9,82,16.7,310,-9999,10,Mostly Cloudy
"10:00 AM AEST on June 23, 2017",13,1021,10,71,16.7,310,-9999,10,Mostly Cloudy
"10:00 AM AEST on June 23, 2017",13,1020,10,82,16.7,310,-9999,10,Scattered Clouds
"10:30 AM AEST on June 23, 2017",14,1020,10,77,14.8,330,-9999,10,Scattered Clouds
"11:00 AM AEST on June 23, 2017",15,1019,10,64,18.5,330,-9999,10,Scattered Clouds
"11:00 AM AEST on June 23, 2017",15,1019,10,72,18.5,330,-9999,-9999,Clear
"11:30 AM AEST on June 23, 2017",15,1018,9,67,14.8,310,-9999,-9999,Clear
"12:00 PM AEST on June 23, 2017",15,1018,9,55,14.8,320,-9999,20,Haze
"12:00 PM AEST on June 23, 2017",15,1017,9,67,14.8,320,-9999,-9999,Clear
"12:30 PM AEST on June 23, 2017",16,1017,10,68,13,320,-9999,-9999,Clear
"1:00 PM AEST on June 23, 2017",16,1016,9,55,16.7,310,-9999,-9999,Clear
"1:00 PM AEST on June 23, 2017",16,1016,9,63,16.7,310,-9999,-9999,Clear
"1:30 PM AEST on June 23, 2017",17,1015,10,63,11.1,320,-9999,-9999,Clear
"2:00 PM AEST on June 23, 2017",17,1015,10,53,9.3,320,-9999,-9999,Clear
"2:00 PM AEST on June 23, 2017",17,1015,10,63,9.3,320,-9999,-9999,Clear
"2:30 PM AEST on June 23, 2017",18,1014,10,59,16.7,330,-9999,-9999,Clear
"3:00 PM AEST on June 23, 2017",18,1015,10,46,14.8,320,-9999,25,Partly Cloudy
"3:00 PM AEST on June 23, 2017",18,1014,10,59,14.8,320,-9999,-9999,Clear
"3:30 PM AEST on June 23, 2017",18,1014,11,64,14.8,310,-9999,-9999,Clear
"4:00 PM AEST on June 23, 2017",18,1014,10,47,11.1,320,-9999,-9999,Clear
"4:00 PM AEST on June 23, 2017",18,1014,10,59,11.1,320,-9999,-9999,Clear
"4:30 PM AEST on June 23, 2017",17,1014,9,59,13,320,-9999,-9999,Clear
"5:00 PM AEST on June 23, 2017",17,1015,9,49,11.1,280,-9999,-9999,Clear
"5:00 PM AEST on June 23, 2017",17,1014,9,59,11.1,280,-9999,-9999,Clear
"5:30 PM AEST on June 23, 2017",17,1014,9,59,11.1,260,-9999,-9999,Clear
"6:00 PM AEST on June 23, 2017",16,1015,10,59,9.3,270,-9999,30,Partly Cloudy
"6:00 PM AEST on June 23, 2017",16,1015,10,68,9.3,270,-9999,-9999,Clear
"6:30 PM AEST on June 23, 2017",16,1014,10,68,9.3,320,-9999,-9999,Clear
"7:00 PM AEST on June 23, 2017",15,1015,9,60,11.1,320,-9999,-9999,Clear
"7:00 PM AEST on June 23, 2017",15,1015,9,67,11.1,320,-9999,-9999,Clear
"8:00 PM AEST on June 23, 2017",15,1015,9,62,13,310,-9999,-9999,Clear
"8:00 PM AEST on June 23, 2017",15,1015,9,67,13,310,-9999,-9999,Clear
"8:30 PM AEST on June 23, 2017",14,1015,10,77,7.4,320,-9999,-9999,Clear
"9:00 PM AEST on June 23, 2017",13,1015,9,66,11.1,310,-9999,30,Partly Cloudy
"9:00 PM AEST on June 23, 2017",13,1015,9,77,11.1,310,-9999,-9999,Clear
"9:30 PM AEST on June 23, 2017",14,1015,10,77,13,300,-9999,-9999,Clear
"10:00 PM AEST on June 23, 2017",13,1015,10,73,16.7,300,-9999,-9999,Clear
"10:00 PM AEST on June 23, 2017",13,1014,10,82,16.7,300,-9999,-9999,Clear
"10:30 PM AEST on June 23, 2017",13,1015,10,82,14.8,290,-9999,-9999,Clear
"11:00 PM AEST on June 23, 2017",13,1015,9,74,16.7,300,-9999,-9999,Clear
"11:00 PM AEST on June 23, 2017",13,1015,9,77,16.7,300,-9999,-9999,Clear
"11:30 PM AEST on June 23, 2017",13,1014,8,72,18.5,290,-9999,-9999,Clear
"12:00 AM AEST on June 24, 2017",12,1014,9,75,16.7,310,-9999,20,Haze
"12:00 AM AEST on June 24, 2017",12,1014,9,82,16.7,310,-9999,-9999,Clear
"1:00 AM AEST on June 24, 2017",12,1014,8,71,14.8,320,-9999,-9999,Clear
"1:00 AM AEST on June 24, 2017",12,1014,8,77,14.8,320,-9999,-9999,Clear
"2:00 AM AEST on June 24, 2017",10,1014,7,73,20.4,300,-9999,-9999,Clear
"2:00 AM AEST on June 24, 2017",10,1014,7,82,20.4,300,-9999,-9999,Clear
"3:00 AM AEST on June 24, 2017",10,1014,5,60,14.8,290,-9999,30,Partly Cloudy
"3:00 AM AEST on June 24, 2017",11,1014,5,67,14.8,290,-9999,-9999,Clear
"3:53 AM AEST on June 24, 2017",11,1013,5,67,31.5,290,-9999,-9999,Clear
"4:00 AM AEST on June 24, 2017",11,1014,5,56,31.5,280,-9999,-9999,Clear
"4:00 AM AEST on June 24, 2017",11,1013,5,67,31.5,280,-9999,-9999,Clear
"4:30 AM AEST on June 24, 2017",12,1013,5,62,29.6,270,-9999,-9999,Clear
"5:00 AM AEST on June 24, 2017",11,1014,5,52,25.9,280,-9999,-9999,Clear
"5:00 AM AEST on June 24, 2017",11,1014,5,67,25.9,280,-9999,-9999,Clear
"5:30 AM AEST on June 24, 2017",12,1014,5,62,16.7,290,-9999,-9999,Clear
"6:00 AM AEST on June 24, 2017",12,1015,4,51,27.8,290,-9999,30,Partly Cloudy
"6:00 AM AEST on June 24, 2017",12,1014,5,62,27.8,290,-9999,-9999,Clear
"6:30 AM AEST on June 24, 2017",12,1015,5,62,13,250,-9999,-9999,Clear
"7:00 AM AEST on June 24, 2017",12,1016,5,51,20.4,280,-9999,-9999,Clear
"7:00 AM AEST on June 24, 2017",12,1015,5,62,20.4,280,-9999,-9999,Clear
"7:30 AM AEST on June 24, 2017",10,1016,5,71,16.7,250,-9999,-9999,Clear
"8:00 AM AEST on June 24, 2017",11,1017,5,57,20.4,290,-9999,-9999,Clear
"8:00 AM AEST on June 24, 2017",11,1016,5,67,20.4,290,-9999,-9999,Clear
"9:00 AM AEST on June 24, 2017",13,1017,6,51,22.2,280,-9999,30,Partly Cloudy
"9:00 AM AEST on June 24, 2017",13,1017,6,63,22.2,280,-9999,-9999,Clear
"9:30 AM AEST on June 24, 2017",14,1017,6,59,24.1,300,-9999,-9999,Clear
"10:00 AM AEST on June 24, 2017",15,1018,6,43,22.2,310,-9999,-9999,Clear
"10:00 AM AEST on June 24, 2017",15,1017,6,55,22.2,310,-9999,-9999,Clear
"10:30 AM AEST on June 24, 2017",15,1017,6,55,24.1,310,-9999,-9999,Clear
"11:00 AM AEST on June 24, 2017",17,1017,6,39,20.4,300,-9999,-9999,Clear
"11:30 AM AEST on June 24, 2017",17,1016,6,48,11.1,300,-9999,10,Scattered Clouds
"12:00 PM AEST on June 24, 2017",17,1016,6,39,5.6,240,-9999,30,Partly Cloudy
"12:00 PM AEST on June 24, 2017",17,1016,6,48,5.6,230,-9999,10,Scattered Clouds
"12:30 PM AEST on June 24, 2017",18,1015,6,45,16.7,280,-9999,10,Scattered Clouds
"1:00 PM AEST on June 24, 2017",18,1016,6,35,18.5,280,-9999,10,Scattered Clouds
"1:00 PM AEST on June 24, 2017",18,1015,6,45,18.5,280,-9999,10,Scattered Clouds
"1:30 PM AEST on June 24, 2017",19,1015,7,46,18.5,270,-9999,10,Scattered Clouds
"2:00 PM AEST on June 24, 2017",19,1015,6,32,16.7,270,-9999,10,Scattered Clouds
"2:00 PM AEST on June 24, 2017",19,1015,6,43,16.7,270,-9999,10,Partly Cloudy
"2:30 PM AEST on June 24, 2017",20,1015,6,40,13,270,-9999,10,Partly Cloudy
"3:00 PM AEST on June 24, 2017",19,1015,6,29,27.8,260,-9999,40,Partly Cloudy
"3:00 PM AEST on June 24, 2017",19,1015,6,43,27.8,260,-9999,10,Partly Cloudy
"3:30 PM AEST on June 24, 2017",18,1015,5,42,24.1,250,-9999,10,Partly Cloudy
"4:00 PM AEST on June 24, 2017",18,1015,6,33,18.5,260,-9999,10,Partly Cloudy
"4:00 PM AEST on June 24, 2017",18,1015,6,45,18.5,260,-9999,10,Partly Cloudy
"4:30 PM AEST on June 24, 2017",17,1015,6,48,13,270,-9999,10,Partly Cloudy
"5:00 PM AEST on June 24, 2017",17,1016,6,38,11.1,270,-9999,10,Partly Cloudy
"5:00 PM AEST on June 24, 2017",17,1015,6,48,11.1,270,-9999,10,Partly Cloudy
"5:30 PM AEST on June 24, 2017",16,1015,6,52,11.1,250,-9999,10,Partly Cloudy
"6:00 PM AEST on June 24, 2017",16,1016,6,41,14.8,250,-9999,30,Partly Cloudy
"6:00 PM AEST on June 24, 2017",16,1016,6,52,14.8,250,-9999,10,Partly Cloudy
"6:30 PM AEST on June 24, 2017",15,1016,6,55,14.8,230,-9999,10,Partly Cloudy
"7:00 PM AEST on June 24, 2017",14,1017,5,43,16.7,240,-9999,10,Partly Cloudy
"7:00 PM AEST on June 24, 2017",14,1016,5,55,16.7,240,-9999,-9999,Clear
"7:30 PM AEST on June 24, 2017",14,1017,6,59,18.5,230,-9999,-9999,Clear
"8:00 PM AEST on June 24, 2017",14,1017,6,49,18.5,230,-9999,-9999,Clear
"8:00 PM AEST on June 24, 2017",14,1017,6,59,18.5,230,-9999,-9999,Clear
"9:00 PM AEST on June 24, 2017",14,1018,6,51,22.2,230,-9999,30,Scattered Clouds
"9:00 PM AEST on June 24, 2017",14,1017,7,63,22.2,230,-9999,-9999,Clear
"9:30 PM AEST on June 24, 2017",14,1017,6,59,18.5,230,-9999,-9999,Clear
"10:00 PM AEST on June 24, 2017",13,1018,5,47,13,250,-9999,-9999,Clear
"10:30 PM AEST on June 24, 2017",13,1017,5,58,13,230,-9999,-9999,Clear
"11:00 PM AEST on June 24, 2017",12,1018,5,51,11.1,240,-9999,-9999,Clear
"11:00 PM AEST on June 24, 2017",12,1017,5,62,11.1,240,-9999,-9999,Clear
"11:30 PM AEST on June 24, 2017",12,1017,5,62,11.1,240,-9999,-9999,Clear
"12:00 AM AEST on June 25, 2017",11,1018,5,57,13,300,-9999,40,Partly Cloudy
"12:00 AM AEST on June 25, 2017",11,1017,5,67,13,300,-9999,-9999,Clear
"1:00 AM AEST on June 25, 2017",11,1017,5,60,13,300,-9999,-9999,Clear
"1:00 AM AEST on June 25, 2017",11,1017,5,67,13,300,-9999,-9999,Clear
"2:00 AM AEST on June 25, 2017",9,1017,5,68,9.3,310,-9999,-9999,Clear
"2:00 AM AEST on June 25, 2017",9,1017,5,76,9.3,310,-9999,-9999,Clear
"3:00 AM AEST on June 25, 2017",8,1018,4,69,14.8,310,-9999,30,Partly Cloudy
"3:00 AM AEST on June 25, 2017",8,1017,4,76,14.8,310,-9999,-9999,Clear
"4:00 AM AEST on June 25, 2017",8,1018,5,74,11.1,300,-9999,-9999,Clear
"4:00 AM AEST on June 25, 2017",8,1017,5,81,11.1,300,-9999,-9999,Clear
"5:00 AM AEST on June 25, 2017",7,1018,4,76,11.1,310,-9999,-9999,Clear
"5:00 AM AEST on June 25, 2017",7,1017,4,81,11.1,310,-9999,-9999,Clear
"5:30 AM AEST on June 25, 2017",7,1017,4,81,14.8,300,-9999,-9999,Clear
"6:00 AM AEST on June 25, 2017",8,1018,4,72,9.3,330,-9999,25,Partly Cloudy
"6:00 AM AEST on June 25, 2017",8,1017,4,76,9.3,330,-9999,-9999,Clear
"6:30 AM AEST on June 25, 2017",8,1018,4,76,16.7,350,-9999,-9999,Clear
"7:00 AM AEST on June 25, 2017",8,1018,5,72,11.1,340,-9999,-9999,Clear
"7:00 AM AEST on June 25, 2017",9,1018,5,76,11.1,340,-9999,10,Partly Cloudy
"7:30 AM AEST on June 25, 2017",9,1018,5,76,16.7,330,-9999,10,Partly Cloudy
"8:00 AM AEST on June 25, 2017",10,1018,6,65,13,310,-9999,10,Partly Cloudy
"8:00 AM AEST on June 25, 2017",10,1018,6,76,13,310,-9999,10,Partly Cloudy
"8:30 AM AEST on June 25, 2017",11,1018,6,71,18.5,300,-9999,10,Partly Cloudy
"9:00 AM AEST on June 25, 2017",12,1018,6,59,18.5,310,-9999,30,Partly Cloudy
"9:00 AM AEST on June 25, 2017",12,1018,6,67,18.5,310,-9999,10,Partly Cloudy
"9:30 AM AEST on June 25, 2017",13,1018,6,63,16.7,310,-9999,-9999,Clear
"10:00 AM AEST on June 25, 2017",14,1018,6,49,18.5,310,-9999,-9999,Clear
"10:00 AM AEST on June 25, 2017",14,1018,6,59,18.5,310,-9999,-9999,Clear
"10:30 AM AEST on June 25, 2017",16,1018,6,52,20.4,310,-9999,10,Partly Cloudy
"11:00 AM AEST on June 25, 2017",16,1018,4,34,20.4,290,-9999,10,Partly Cloudy
"11:00 AM AEST on June 25, 2017",16,1017,4,45,20.4,290,-9999,10,Partly Cloudy
"11:30 AM AEST on June 25, 2017",17,1017,5,45,20.4,290,-9999,10,Partly Cloudy
"12:00 PM AEST on June 25, 2017",17,1016,4,42,27.8,290,-9999,10,Partly Cloudy
"12:30 PM AEST on June 25, 2017",18,1016,5,42,24.1,290,-9999,-9999,Clear
"1:00 PM AEST on June 25, 2017",18,1016,4,30,25.9,280,-9999,-9999,Clear
"1:00 PM AEST on June 25, 2017",18,1015,4,40,25.9,280,-9999,-9999,Clear
"1:30 PM AEST on June 25, 2017",18,1015,5,42,20.4,300,-9999,-9999,Clear
"2:00 PM AEST on June 25, 2017",19,1016,4,28,20.4,290,-9999,-9999,Clear
"2:00 PM AEST on June 25, 2017",19,1015,4,37,20.4,290,-9999,-9999,Clear
"2:30 PM AEST on June 25, 2017",19,1015,5,40,33.3,260,-9999,-9999,Clear
"3:00 PM AEST on June 25, 2017",18,1015,5,31,27.8,250,-9999,40,Partly Cloudy
"3:00 PM AEST on June 25, 2017",18,1015,5,42,27.8,250,-9999,-9999,Clear
"3:30 PM AEST on June 25, 2017",18,1015,4,40,25.9,250,-9999,-9999,Clear
"4:00 PM AEST on June 25, 2017",18,1016,5,33,27.8,260,-9999,-9999,Clear
"4:00 PM AEST on June 25, 2017",18,1015,5,42,27.8,260,-9999,-9999,Clear
"4:30 PM AEST on June 25, 2017",17,1015,6,48,20.4,250,-9999,-9999,Clear
"5:00 PM AEST on June 25, 2017",16,1016,6,41,18.5,250,-9999,-9999,Clear
"5:00 PM AEST on June 25, 2017",16,1016,6,52,18.5,250,-9999,10,Partly Cloudy
"5:30 PM AEST on June 25, 2017",16,1016,6,52,24.1,240,-9999,10,Partly Cloudy
"6:00 PM AEST on June 25, 2017",16,1017,5,38,27.8,240,-9999,40,Partly Cloudy
"6:00 PM AEST on June 25, 2017",16,1016,5,48,27.8,240,-9999,-9999,Clear
"6:30 PM AEST on June 25, 2017",15,1017,5,51,20.4,250,-9999,-9999,Clear
"7:00 PM AEST on June 25, 2017",14,1018,5,42,20.4,250,-9999,-9999,Clear
"7:00 PM AEST on June 25, 2017",14,1017,5,55,20.4,250,-9999,-9999,Clear
"7:30 PM AEST on June 25, 2017",14,1018,5,55,18.5,240,-9999,-9999,Clear
"8:00 PM AEST on June 25, 2017",14,1018,5,45,14.8,290,-9999,-9999,Clear
"8:00 PM AEST on June 25, 2017",14,1018,5,55,14.8,290,-9999,-9999,Clear
"8:30 PM AEST on June 25, 2017",14,1018,6,59,11.1,310,-9999,-9999,Clear
"9:00 PM AEST on June 25, 2017",14,1018,5,46,5.6,310,-9999,40,Partly Cloudy
"9:00 PM AEST on June 25, 2017",14,1018,5,55,5.6,310,-9999,-9999,Clear
"9:30 PM AEST on June 25, 2017",13,1018,6,63,11.1,290,-9999,-9999,Clear
"10:00 PM AEST on June 25, 2017",13,1018,5,47,11.1,310,-9999,-9999,Clear
"10:00 PM AEST on June 25, 2017",13,1018,5,58,11.1,310,-9999,-9999,Clear
"10:30 PM AEST on June 25, 2017",12,1018,5,62,11.1,240,-9999,-9999,Clear
"11:00 PM AEST on June 25, 2017",12,1019,5,56,11.1,250,-9999,-9999,Clear
"11:00 PM AEST on June 25, 2017",12,1018,5,62,11.1,250,-9999,-9999,Clear
"12:00 AM AEST on June 26, 2017",10,1019,6,66,7.4,340,-9999,25,Partly Cloudy
"12:00 AM AEST on June 26, 2017",10,1018,6,76,7.4,340,-9999,-9999,Clear
"12:30 AM AEST on June 26, 2017",10,1018,6,76,11.1,360,-9999,-9999,Clear
"1:00 AM AEST on June 26, 2017",10,1018,6,69,11.1,320,-9999,-9999,Clear
"1:00 AM AEST on June 26, 2017",10,1018,6,76,11.1,320,-9999,-9999,Clear
"1:30 AM AEST on June 26, 2017",10,1018,6,76,7.4,330,-9999,-9999,Clear
"2:00 AM AEST on June 26, 2017",9,1018,6,75,7.4,290,-9999,-9999,Clear
"2:00 AM AEST on June 26, 2017",9,1018,6,82,7.4,290,-9999,-9999,Clear
"2:30 AM AEST on June 26, 2017",9,1018,5,76,13,310,-9999,-9999,Clear
"3:00 AM AEST on June 26, 2017",9,1019,5,70,16.7,290,-9999,25,Partly Cloudy
"3:00 AM AEST on June 26, 2017",9,1018,5,76,16.7,290,-9999,-9999,Clear
"3:30 AM AEST on June 26, 2017",9,1018,5,76,16.7,300,-9999,-9999,Clear
"4:00 AM AEST on June 26, 2017",8,1019,5,75,14.8,290,-9999,-9999,Clear
"4:00 AM AEST on June 26, 2017",9,1018,5,76,14.8,290,-9999,-9999,Clear
"4:30 AM AEST on June 26, 2017",8,1019,5,81,14.8,260,-9999,-9999,Clear
"5:00 AM AEST on June 26, 2017",8,1019,5,75,16.7,300,-9999,-9999,Clear
"5:00 AM AEST on June 26, 2017",8,1019,5,81,16.7,300,-9999,-9999,Clear
"5:30 AM AEST on June 26, 2017",9,1019,5,76,16.7,290,-9999,-9999,Clear
"6:00 AM AEST on June 26, 2017",8,1020,5,73,16.7,300,-9999,25,Partly Cloudy
"6:00 AM AEST on June 26, 2017",8,1020,5,81,16.7,300,-9999,10,Partly Cloudy
"6:30 AM AEST on June 26, 2017",8,1020,5,81,18.5,330,-9999,10,Partly Cloudy
"7:00 AM AEST on June 26, 2017",10,1021,5,67,11.1,320,-9999,10,Partly Cloudy
"7:00 AM AEST on June 26, 2017",10,1020,5,71,11.1,320,-9999,10,Partly Cloudy
"7:30 AM AEST on June 26, 2017",10,1021,6,76,13,320,-9999,10,Partly Cloudy
"8:00 AM AEST on June 26, 2017",11,1021,6,58,13,320,-9999,10,Partly Cloudy
"8:00 AM AEST on June 26, 2017",11,1021,6,71,13,320,-9999,10,Partly Cloudy
"8:30 AM AEST on June 26, 2017",11,1021,6,71,14.8,320,-9999,10,Partly Cloudy
"9:00 AM AEST on June 26, 2017",13,1022,6,55,14.8,290,-9999,25,Partly Cloudy
"9:00 AM AEST on June 26, 2017",13,1022,6,63,14.8,290,-9999,10,Partly Cloudy
"9:30 AM AEST on June 26, 2017",13,1022,6,63,14.8,290,-9999,10,Partly Cloudy
"10:00 AM AEST on June 26, 2017",14,1023,6,47,13,290,-9999,10,Partly Cloudy
"10:00 AM AEST on June 26, 2017",14,1022,6,59,13,290,-9999,10,Partly Cloudy
"10:30 AM AEST on June 26, 2017",16,1022,7,55,13,280,-9999,10,Partly Cloudy
"11:00 AM AEST on June 26, 2017",16,1022,7,42,18.5,290,-9999,10,Partly Cloudy
"11:00 AM AEST on June 26, 2017",16,1022,7,55,18.5,290,-9999,10,Partly Cloudy
"11:30 AM AEST on June 26, 2017",17,1022,7,52,16.7,260,-9999,10,Partly Cloudy
"12:00 PM AEST on June 26, 2017",16,1022,6,38,13,270,-9999,30,Partly Cloudy
"12:00 PM AEST on June 26, 2017",16,1021,6,52,13,270,-9999,10,Partly Cloudy
"12:30 PM AEST on June 26, 2017",17,1021,7,52,9.3,270,-9999,10,Partly Cloudy
"1:00 PM AEST on June 26, 2017",17,1021,6,38,7.4,240,-9999,10,Partly Cloudy
"1:00 PM AEST on June 26, 2017",17,1021,6,48,7.4,240,-9999,10,Partly Cloudy
"1:30 PM AEST on June 26, 2017",17,1021,5,45,7.4,210,-9999,10,Partly Cloudy
"2:00 PM AEST on June 26, 2017",17,1021,6,38,11.1,140,-9999,10,Partly Cloudy
"2:00 PM AEST on June 26, 2017",17,1021,6,48,11.1,140,-9999,10,Partly Cloudy
"3:00 PM AEST on June 26, 2017",17,1022,6,38,11.1,140,-9999,30,Partly Cloudy
"3:00 PM AEST on June 26, 2017",17,1021,7,52,11.1,140,-9999,10,Partly Cloudy
"3:30 PM AEST on June 26, 2017",17,1021,6,48,13,140,-9999,10,Partly Cloudy
"4:00 PM AEST on June 26, 2017",17,1022,6,39,13,150,-9999,10,Partly Cloudy
"4:00 PM AEST on June 26, 2017",17,1021,6,48,13,150,-9999,10,Partly Cloudy
"4:30 PM AEST on June 26, 2017",16,1022,6,52,13,160,-9999,10,Partly Cloudy
"5:00 PM AEST on June 26, 2017",16,1022,6,44,14.8,150,-9999,10,Partly Cloudy
"5:00 PM AEST on June 26, 2017",16,1022,7,55,14.8,150,-9999,10,Partly Cloudy
"5:30 PM AEST on June 26, 2017",15,1022,7,59,13,150,-9999,-9999,Clear
"6:00 PM AEST on June 26, 2017",15,1023,7,50,11.1,150,-9999,30,Partly Cloudy
"6:00 PM AEST on June 26, 2017",15,1023,7,59,11.1,150,-9999,-9999,Clear
"6:30 PM AEST on June 26, 2017",15,1023,7,59,11.1,170,-9999,10,Partly Cloudy
"7:00 PM AEST on June 26, 2017",14,1024,8,53,11.1,160,-9999,10,Partly Cloudy
"7:00 PM AEST on June 26, 2017",15,1023,8,63,11.1,160,-9999,10,Partly Cloudy
"7:30 PM AEST on June 26, 2017",14,1024,8,67,11.1,230,-9999,10,Partly Cloudy
"8:00 PM AEST on June 26, 2017",14,1024,7,57,9.3,260,-9999,10,Partly Cloudy
"8:00 PM AEST on June 26, 2017",14,1024,7,63,9.3,260,-9999,10,Scattered Clouds
"9:00 PM AEST on June 26, 2017",14,1025,8,61,11.1,230,-9999,30,Partly Cloudy
"9:00 PM AEST on June 26, 2017",14,1024,8,67,11.1,230,-9999,-9999,Clear
"9:30 PM AEST on June 26, 2017",13,1024,8,72,11.1,230,-9999,-9999,Clear
"10:00 PM AEST on June 26, 2017",13,1025,8,64,9.3,270,-9999,-9999,Clear
"10:00 PM AEST on June 26, 2017",13,1025,8,72,9.3,270,-9999,-9999,Clear
"10:30 PM AEST on June 26, 2017",12,1025,7,72,9.3,350,-9999,-9999,Clear
"11:00 PM AEST on June 26, 2017",12,1025,7,67,13,320,-9999,-9999,Clear
"11:00 PM AEST on June 26, 2017",12,1025,7,72,13,320,-9999,-9999,Clear
"11:30 PM AEST on June 26, 2017",11,1025,7,76,11.1,320,-9999,-9999,Clear
"12:00 AM AEST on June 27, 2017",11,1025,7,66,9.3,320,-9999,30,Partly Cloudy
"12:00 AM AEST on June 27, 2017",11,1025,7,76,9.3,320,-9999,-9999,Clear
"12:30 AM AEST on June 27, 2017",11,1025,7,76,9.3,340,-9999,-9999,Clear
"1:00 AM AEST on June 27, 2017",11,1025,6,67,11.1,340,-9999,-9999,Clear
"1:00 AM AEST on June 27, 2017",11,1025,6,71,11.1,340,-9999,-9999,Clear
"1:30 AM AEST on June 27, 2017",10,1025,6,76,18.5,320,-9999,-9999,Clear
"2:00 AM AEST on June 27, 2017",10,1025,6,68,13,330,-9999,-9999,Clear
"2:00 AM AEST on June 27, 2017",10,1025,6,76,13,330,-9999,-9999,Clear
"2:30 AM AEST on June 27, 2017",10,1025,5,71,9.3,320,-9999,-9999,Clear
"3:00 AM AEST on June 27, 2017",9,1025,5,67,9.3,330,-9999,30,Partly Cloudy
"3:00 AM AEST on June 27, 2017",9,1025,5,76,9.3,330,-9999,-9999,Clear
"3:30 AM AEST on June 27, 2017",9,1025,5,76,9.3,340,-9999,-9999,Clear
"4:00 AM AEST on June 27, 2017",9,1026,5,71,14.8,340,-9999,-9999,Clear
"4:00 AM AEST on June 27, 2017",9,1025,5,76,14.8,340,-9999,-9999,Clear
"5:00 AM AEST on June 27, 2017",8,1026,5,72,13,340,-9999,-9999,Clear
"5:00 AM AEST on June 27, 2017",8,1025,5,81,13,340,-9999,-9999,Clear
"5:30 AM AEST on June 27, 2017",9,1025,5,76,14.8,320,-9999,-9999,Clear
"6:00 AM AEST on June 27, 2017",9,1026,5,70,13,320,-9999,30,Partly Cloudy
"6:00 AM AEST on June 27, 2017",9,1025,5,76,13,320,-9999,10,Scattered Clouds
"6:30 AM AEST on June 27, 2017",9,1026,5,76,14.8,320,-9999,10,Scattered Clouds
"7:00 AM AEST on June 27, 2017",8,1026,5,71,16.7,330,-9999,10,Scattered Clouds
